# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
 3258    0.650400000    4.000000000    0.000000000
 3259    0.650600000    4.000000000    0.000000000
 3260    0.650800000    4.000000000    0.000000000
 3261    0.651000000    4.000000000    0.000000000
 3262    0.651200000    4.000000000    0.000000000
 3263    0.651400000    4.000000000    0.000000000
 3264    0.651600000    4.000000000    0.000000000
 3265    0.651800000    4.000000000    0.000000000
 3266    0.652000000    4.000000000    0.000000000
 3267    0.652200000    4.000000000    0.000000000
 3268    0.652400000    4.000000000    0.000000000
 3269    0.652600000    4.000000000    0.000000000
 3270    0.652800000    4.000000000    0.000000000
 3271    0.653000000    4.000000000    0.000000000
 3272    0.653200000    4.000000000    0.000000000
 3273    0.653400000    4.000000000    0.000000000
 3274    0.653600000    4.000000000    0.000000000
 3275    0.653800000    4.000000000    0.000000000
 3276    0.654000000    4.000000000    0.000000000
 3277    0.654200000    4.000000000    0.000000000
 3278    0.654400000    4.000000000    0.000000000
 3279    0.654600000    4.000000000    0.000000000
 3280    0.654800000    4.000000000    0.000000000
 3281    0.655000000    4.000000000    0.000000000
 3282    0.655200000    4.000000000    0.000000000
 3283    0.655400000    4.000000000    0.000000000
 3284    0.655600000    4.000000000    0.000000000
 3285    0.655800000    4.000000000    0.000000000
 3286    0.656000000    4.000000000    0.000000000
 3287    0.656200000    4.000000000    0.000000000
 3288    0.656400000    4.000000000    0.000000000
 3289    0.656600000    4.000000000    0.000000000
 3290    0.656800000    4.000000000    0.000000000
 3291    0.657000000    4.000000000    0.000000000
 3292    0.657200000    4.000000000    0.000000000
 3293    0.657400000    4.000000000    0.000000000
 3294    0.657600000    4.000000000    0.000000000
 3295    0.657800000    4.000000000    0.000000000
 3296    0.658000000    4.000000000    0.000000000
 3297    0.658200000    4.000000000    0.000000000
 3298    0.658400000    4.000000000    0.000000000
 3299    0.658600000    4.000000000    0.000000000
 3300    0.658800000    4.000000000    0.000000000
 3301    0.659000000    4.000000000    0.000000000
 3302    0.659200000    4.000000000    0.000000000
 3303    0.659400000    4.000000000    0.000000000
 3304    0.659600000    4.000000000    0.000000000
 3305    0.659800000    4.000000000    0.000000000
 3306    0.660000000    4.000000000    0.000000000
 3307    0.660200000    4.000000000    0.000000000
 3308    0.660400000    4.000000000    0.000000000
 3309    0.660600000    4.000000000    0.000000000
 3310    0.660800000    4.000000000    0.000000000
 3311    0.661000000    4.000000000    0.000000000
 3312    0.661200000    4.000000000    0.000000000
 3313    0.661400000    4.000000000    0.000000000
 3314    0.661600000    4.000000000    0.000000000
 3315    0.661800000    4.000000000    0.000000000
 3316    0.662000000    4.000000000    0.000000000
 3317    0.662200000    4.000000000    0.000000000
 3318    0.662400000    4.000000000    0.000000000
 3319    0.662600000    4.000000000    0.000000000
 3320    0.662800000    4.000000000    0.000000000
 3321    0.663000000    4.000000000    0.000000000
 3322    0.663200000    4.000000000    0.000000000
 3323    0.663400000    4.000000000    0.000000000
 3324    0.663600000    4.000000000    0.000000000
 3325    0.663800000    4.000000000    0.000000000
 3326    0.664000000    4.000000000    0.000000000
 3327    0.664200000    4.000000000    0.000000000
 3328    0.664400000    4.000000000    0.000000000
 3329    0.664600000    4.000000000    0.000000000
 3330    0.664800000    4.000000000    0.000000000
 3331    0.665000000    4.000000000    0.000000000
 3332    0.665200000    4.000000000    0.000000000
 3333    0.665400000    4.000000000    0.000000000
 3334    0.665600000    4.000000000    0.000000000
 3335    0.665800000    4.000000000    0.000000000
 3336    0.666000000    4.000000000    0.000000000
 3337    0.666200000    4.000000000    0.000000000
 3338    0.666400000    4.000000000    0.000000000
 3339    0.666600000    4.000000000    0.000000000
 3340    0.666800000    4.000000000    0.000000000
 3341    0.667000000    4.000000000    0.000000000
 3342    0.667200000    4.000000000    0.000000000
 3343    0.667400000    4.000000000    0.000000000
 3344    0.667600000    4.000000000    0.000000000
 3345    0.667800000    4.000000000    0.000000000
 3346    0.668000000    4.000000000    0.000000000
 3347    0.668200000    4.000000000    0.000000000
 3348    0.668400000    4.000000000    0.000000000
 3349    0.668600000    4.000000000    0.000000000
 3350    0.668800000    4.000000000    0.000000000
 3351    0.669000000    4.000000000    0.000000000
 3352    0.669200000    4.000000000    0.000000000
 3353    0.669400000    4.000000000    0.000000000
 3354    0.669600000    4.000000000    0.000000000
 3355    0.669800000    4.000000000    0.000000000
 3356    0.670000000    4.000000000    0.000000000
 3357    0.670200000    4.000000000    0.000000000
 3358    0.670400000    4.000000000    0.000000000
 3359    0.670600000    4.000000000    0.000000000
 3360    0.670800000    4.000000000    0.000000000
 3361    0.671000000    4.000000000    0.000000000
 3362    0.671200000    4.000000000    0.000000000
 3363    0.671400000    4.000000000    0.000000000
 3364    0.671600000    4.000000000    0.000000000
 3365    0.671800000    4.000000000    0.000000000
 3366    0.672000000    4.000000000    0.000000000
 3367    0.672200000    4.000000000    0.000000000
 3368    0.672400000    4.000000000    0.000000000
 3369    0.672600000    4.000000000    0.000000000
 3370    0.672800000    4.000000000    0.000000000
 3371    0.673000000    4.000000000    0.000000000
 3372    0.673200000    4.000000000    0.000000000
 3373    0.673400000    4.000000000    0.000000000
 3374    0.673600000    4.000000000    0.000000000
 3375    0.673800000    4.000000000    0.000000000
 3376    0.674000000    4.000000000    0.000000000
 3377    0.674200000    4.000000000    0.000000000
 3378    0.674400000    4.000000000    0.000000000
 3379    0.674600000    4.000000000    0.000000000
 3380    0.674800000    4.000000000    0.000000000
 3381    0.675000000    4.000000000    0.000000000
 3382    0.675200000    4.000000000    0.000000000
 3383    0.675400000    4.000000000    0.000000000
 3384    0.675600000    4.000000000    0.000000000
 3385    0.675800000    4.000000000    0.000000000
 3386    0.676000000    4.000000000    0.000000000
 3387    0.676200000    4.000000000    0.000000000
 3388    0.676400000    4.000000000    0.000000000
 3389    0.676600000    4.000000000    0.000000000
 3390    0.676800000    4.000000000    0.000000000
 3391    0.677000000    4.000000000    0.000000000
 3392    0.677200000    4.000000000    0.000000000
 3393    0.677400000    4.000000000    0.000000000
 3394    0.677600000    4.000000000    0.000000000
 3395    0.677800000    4.000000000    0.000000000
 3396    0.678000000    4.000000000    0.000000000
 3397    0.678200000    4.000000000    0.000000000
 3398    0.678400000    4.000000000    0.000000000
 3399    0.678600000    4.000000000    0.000000000
 3400    0.678800000    4.000000000    0.000000000
 3401    0.679000000    4.000000000    0.000000000
 3402    0.679200000    4.000000000    0.000000000
 3403    0.679400000    4.000000000    0.000000000
 3404    0.679600000    4.000000000    0.000000000
 3405    0.679800000    4.000000000    0.000000000
 3406    0.680000000    4.000000000    0.000000000
 3407    0.680200000    4.000000000    0.000000000
 3408    0.680400000    4.000000000    0.000000000
 3409    0.680600000    4.000000000    0.000000000
 3410    0.680800000    4.000000000    0.000000000
 3411    0.681000000    4.000000000    0.000000000
 3412    0.681200000    4.000000000    0.000000000
 3413    0.681400000    4.000000000    0.000000000
 3414    0.681600000    4.000000000    0.000000000
 3415    0.681800000    4.000000000    0.000000000
 3416    0.682000000    4.000000000    0.000000000
 3417    0.682200000    4.000000000    0.000000000
 3418    0.682400000    4.000000000    0.000000000
 3419    0.682600000    4.000000000    0.000000000
 3420    0.682800000    4.000000000    0.000000000
 3421    0.683000000    4.000000000    0.000000000
 3422    0.683200000    4.000000000    0.000000000
 3423    0.683400000    4.000000000    0.000000000
 3424    0.683600000    4.000000000    0.000000000
 3425    0.683800000    4.000000000    0.000000000
 3426    0.684000000    4.000000000    0.000000000
 3427    0.684200000    4.000000000    0.000000000
 3428    0.684400000    4.000000000    0.000000000
 3429    0.684600000    4.000000000    0.000000000
 3430    0.684800000    4.000000000    0.000000000
 3431    0.685000000    4.000000000    0.000000000
 3432    0.685200000    4.000000000    0.000000000
 3433    0.685400000    4.000000000    0.000000000
 3434    0.685600000    4.000000000    0.000000000
 3435    0.685800000    4.000000000    0.000000000
 3436    0.686000000    4.000000000    0.000000000
 3437    0.686200000    4.000000000    0.000000000
 3438    0.686400000    4.000000000    0.000000000
 3439    0.686600000    4.000000000    0.000000000
 3440    0.686800000    4.000000000    0.000000000
 3441    0.687000000    4.000000000    0.000000000
 3442    0.687200000    4.000000000    0.000000000
 3443    0.687400000    4.000000000    0.000000000
 3444    0.687600000    4.000000000    0.000000000
 3445    0.687800000    4.000000000    0.000000000
 3446    0.688000000    4.000000000    0.000000000
 3447    0.688200000    4.000000000    0.000000000
 3448    0.688400000    4.000000000    0.000000000
 3449    0.688600000    4.000000000    0.000000000
 3450    0.688800000    4.000000000    0.000000000
 3451    0.689000000    4.000000000    0.000000000
 3452    0.689200000    4.000000000    0.000000000
 3453    0.689400000    4.000000000    0.000000000
 3454    0.689600000    4.000000000    0.000000000
 3455    0.689800000    4.000000000    0.000000000
 3456    0.690000000    4.000000000    0.000000000
 3457    0.690200000    4.000000000    0.000000000
 3458    0.690400000    4.000000000    0.000000000
 3459    0.690600000    4.000000000    0.000000000
 3460    0.690800000    4.000000000    0.000000000
 3461    0.691000000    4.000000000    0.000000000
 3462    0.691200000    4.000000000    0.000000000
 3463    0.691400000    4.000000000    0.000000000
 3464    0.691600000    4.000000000    0.000000000
 3465    0.691800000    4.000000000    0.000000000
 3466    0.692000000    4.000000000    0.000000000
 3467    0.692200000    4.000000000    0.000000000
 3468    0.692400000    4.000000000    0.000000000
 3469    0.692600000    4.000000000    0.000000000
 3470    0.692800000    4.000000000    0.000000000
 3471    0.693000000    4.000000000    0.000000000
 3472    0.693200000    4.000000000    0.000000000
 3473    0.693400000    4.000000000    0.000000000
 3474    0.693600000    4.000000000    0.000000000
 3475    0.693800000    4.000000000    0.000000000
 3476    0.694000000    4.000000000    0.000000000
 3477    0.694200000    4.000000000    0.000000000
 3478    0.694400000    4.000000000    0.000000000
 3479    0.694600000    4.000000000    0.000000000
 3480    0.694800000    4.000000000    0.000000000
 3481    0.695000000    4.000000000    0.000000000
 3482    0.695200000    4.000000000    0.000000000
 3483    0.695400000    4.000000000    0.000000000
 3484    0.695600000    4.000000000    0.000000000
 3485    0.695800000    4.000000000    0.000000000
 3486    0.696000000    4.000000000    0.000000000
 3487    0.696200000    4.000000000    0.000000000
 3488    0.696400000    4.000000000    0.000000000
 3489    0.696600000    4.000000000    0.000000000
 3490    0.696800000    4.000000000    0.000000000
 3491    0.697000000    4.000000000    0.000000000
 3492    0.697200000    4.000000000    0.000000000
 3493    0.697400000    4.000000000    0.000000000
 3494    0.697600000    4.000000000    0.000000000
 3495    0.697800000    4.000000000    0.000000000
 3496    0.698000000    4.000000000    0.000000000
 3497    0.698200000    4.000000000    0.000000000
 3498    0.698400000    4.000000000    0.000000000
 3499    0.698600000    4.000000000    0.000000000
 3500    0.698800000    4.000000000    0.000000000
 3501    0.699000000    4.000000000    0.000000000
 3502    0.699200000    4.000000000    0.000000000
 3503    0.699400000    4.000000000    0.000000000
 3504    0.699600000    4.000000000    0.000000000
 3505    0.699800000    4.000000000    0.000000000
 3506    0.700000000    4.000000000    0.000000000
